EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Age_Group
3654,51,No,Travel_Rarely,Research & Development,4,Below College,Medical,1,Female,3,Manufacturing Director,Single,40280,3.0,Y,14,8,0,29.0,3,5,0,3,4.0,2.0,2.0,3,3,51-60
3655,18,No,Non-Travel,Research & Development,1,Master,Medical,1,Male,2,Sales Executive,Single,27200,1.0,Y,22,8,1,0.0,2,0,0,0,4.0,4.0,3.0,3,4,15-24
3656,35,No,Travel_Rarely,Research & Development,1,Master,Other,1,Female,2,Research Director,Married,81200,0.0,Y,13,8,0,10.0,2,9,0,0,4.0,4.0,3.0,2,3,33-42
3657,27,No,Travel_Frequently,Research & Development,26,Master,Medical,1,Female,1,Research Director,Single,46470,3.0,Y,17,8,0,8.0,3,6,0,0,4.0,4.0,3.0,4,3,24-33
3658,55,Yes,Travel_Rarely,Research & Development,19,Bachelor,Technical Degree,1,Male,1,Human Resources,Single,46800,6.0,Y,14,8,3,24.0,0,19,3,8,1.0,3.0,2.0,4,3,51-60
3659,56,No,Travel_Rarely,Research & Development,24,Master,Life Sciences,1,Male,2,Laboratory Technician,Married,32210,4.0,Y,15,8,2,33.0,2,19,15,9,4.0,2.0,3.0,3,3,51-60
3660,34,No,Non-Travel,Sales,1,College,Life Sciences,1,Male,2,Research Scientist,Divorced,86210,1.0,Y,17,8,1,5.0,1,5,0,0,1.0,3.0,3.0,3,3,33-42
3661,40,No,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,1,Male,2,Sales Executive,Divorced,45770,5.0,Y,11,8,1,15.0,3,12,11,8,2.0,3.0,3.0,2,3,33-42
3662,34,No,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,1,Male,1,Research Scientist,Married,45530,4.0,Y,18,8,1,10.0,2,8,7,7,2.0,3.0,3.0,4,3,33-42
3663,31,Yes,Travel_Frequently,Research & Development,2,College,Medical,1,Female,2,Manufacturing Director,Single,53960,7.0,Y,17,8,1,3.0,2,1,0,0,3.0,4.0,4.0,1,3,24-33
3664,35,Yes,Travel_Frequently,Research & Development,1,College,Medical,1,Male,1,Manufacturing Director,Married,67960,0.0,Y,13,8,0,5.0,2,4,3,2,4.0,3.0,2.0,3,3,33-42
3665,38,No,Travel_Frequently,Research & Development,7,Bachelor,Medical,1,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3,4.0,3.0,3.0,2,3,33-42
3666,34,No,Travel_Rarely,Research & Development,10,Master,Other,1,Female,2,Laboratory Technician,Single,74120,1.0,Y,24,8,0,14.0,4,14,4,11,3.0,4.0,4.0,3,4,33-42
3667,28,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Female,2,Healthcare Representative,Married,111590,1.0,Y,12,8,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,24-33
3668,31,Yes,Travel_Rarely,Research & Development,15,College,Life Sciences,1,Male,2,Sales Executive,Married,49600,1.0,Y,15,8,0,10.0,3,10,6,7,4.0,3.0,2.0,2,3,24-33
3669,39,No,Travel_Rarely,Research & Development,17,Master,Technical Degree,1,Female,2,Healthcare Representative,Married,104750,3.0,Y,11,8,1,8.0,3,5,1,4,1.0,4.0,4.0,3,3,33-42
3670,51,No,Travel_Frequently,Research & Development,20,Bachelor,Medical,1,Male,2,Sales Executive,Married,148140,2.0,Y,11,8,1,14.0,2,4,3,2,2.0,2.0,3.0,2,3,51-60
3671,41,No,Travel_Frequently,Research & Development,1,Bachelor,Life Sciences,1,Male,4,Sales Executive,Divorced,191410,3.0,Y,12,8,1,12.0,2,6,3,3,4.0,4.0,2.0,3,3,33-42
3672,37,No,Travel_Rarely,Research & Development,2,College,Medical,1,Female,1,Healthcare Representative,Married,54050,7.0,Y,15,8,0,8.0,3,6,1,3,3.0,3.0,3.0,4,3,33-42
3673,33,No,Travel_Frequently,Research & Development,2,Bachelor,Medical,1,Female,1,Sales Executive,Married,87930,6.0,Y,17,8,0,8.0,2,5,1,2,2.0,4.0,4.0,3,3,33-42
3674,32,No,Travel_Rarely,Research & Development,1,Master,Medical,1,Male,5,Research Director,Married,191890,0.0,Y,12,8,1,4.0,3,3,1,2,3.0,2.0,2.0,3,3,24-33
3675,39,No,Non-Travel,Research & Development,29,College,Life Sciences,1,Male,2,Sales Executive,Married,38750,3.0,Y,15,8,0,13.0,3,6,0,5,3.0,3.0,3.0,3,3,33-42
3676,25,No,Travel_Rarely,Research & Development,7,Master,Life Sciences,1,Male,1,Sales Executive,Married,22160,2.0,Y,13,8,3,6.0,2,3,1,2,1.0,3.0,2.0,2,3,24-33
3677,52,No,Travel_Frequently,Research & Development,2,Below College,Life Sciences,1,Male,2,Sales Executive,Married,117130,2.0,Y,14,8,0,24.0,2,5,0,2,4.0,3.0,2.0,3,3,51-60
3678,43,No,Travel_Rarely,Research & Development,2,College,Medical,1,Male,1,Laboratory Technician,Single,78610,1.0,Y,14,8,2,20.0,1,20,1,8,1.0,3.0,1.0,3,3,42-51
3679,27,No,Travel_Rarely,Research & Development,2,Master,Life Sciences,1,Male,1,Human Resources,Married,37080,1.0,Y,16,8,2,6.0,2,6,4,4,4.0,4.0,3.0,3,3,24-33
3680,27,Yes,Travel_Rarely,Research & Development,2,Doctor,Life Sciences,1,Female,1,Research Scientist,Single,137700,1.0,Y,18,8,1,8.0,3,8,7,7,4.0,3.0,3.0,4,3,24-33
3681,26,No,Travel_Rarely,Research & Development,2,College,Other,1,Male,3,Laboratory Technician,Single,53040,0.0,Y,20,8,1,5.0,2,4,1,1,1.0,4.0,3.0,3,4,24-33
3682,42,No,Travel_Rarely,Sales,23,Bachelor,Marketing,1,Female,3,Research Scientist,Married,26420,0.0,Y,13,8,1,21.0,3,20,0,9,3.0,1.0,3.0,3,3,42-51
3683,52,No,Travel_Rarely,Research & Development,5,College,Life Sciences,1,Female,1,Healthcare Representative,Married,27590,9.0,Y,18,8,1,12.0,6,5,0,4,3.0,1.0,1.0,3,3,51-60
3684,37,No,Travel_Rarely,Research & Development,20,Doctor,Life Sciences,1,Male,2,Manager,Single,68040,4.0,Y,13,8,1,8.0,1,3,0,2,1.0,3.0,3.0,3,3,33-42
3685,35,No,Travel_Frequently,Research & Development,6,Master,Medical,1,Female,2,Research Director,Single,61420,2.0,Y,15,8,1,10.0,2,2,2,2,3.0,4.0,3.0,3,3,33-42
3686,25,No,Travel_Rarely,Research & Development,1,Master,Medical,1,Male,2,Sales Executive,Married,25000,4.0,Y,14,8,2,7.0,2,3,0,2,1.0,4.0,2.0,1,3,24-33
3687,26,No,Travel_Rarely,Research & Development,29,Master,Life Sciences,1,Male,1,Research Scientist,Single,63890,0.0,Y,22,8,0,8.0,2,7,0,7,3.0,1.0,3.0,2,4,24-33
3688,29,No,Travel_Rarely,Sales,9,Bachelor,Life Sciences,1,Male,1,Laboratory Technician,Single,111030,1.0,Y,12,8,0,10.0,5,10,0,9,2.0,1.0,2.0,2,3,24-33
3689,49,Yes,Travel_Frequently,Sales,6,Doctor,Medical,1,Female,2,Healthcare Representative,Single,23420,3.0,Y,18,8,0,20.0,2,4,1,3,1.0,1.0,3.0,3,3,42-51
3690,29,Yes,Travel_Frequently,Sales,3,College,Marketing,1,Female,2,Laboratory Technician,Single,68110,0.0,Y,15,8,1,9.0,2,8,7,7,3.0,4.0,3.0,3,3,24-33
3691,54,No,Travel_Rarely,Sales,1,Bachelor,Medical,1,Female,2,Manager,Single,22970,6.0,Y,18,8,2,29.0,2,20,12,7,4.0,4.0,2.0,2,3,51-60
3692,58,No,Travel_Rarely,Sales,22,Bachelor,Life Sciences,1,Female,2,Laboratory Technician,Married,24500,3.0,Y,12,8,1,32.0,2,9,1,5,4.0,1.0,3.0,3,3,51-60
3693,55,No,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,1,Female,3,Research Scientist,Divorced,50930,2.0,Y,16,8,1,31.0,3,7,0,0,2.0,4.0,4.0,3,3,51-60
3694,36,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,1,Male,2,Sales Executive,Single,53090,3.0,Y,13,8,0,15.0,5,5,0,1,1.0,2.0,3.0,3,3,33-42
3695,31,Yes,Travel_Frequently,Sales,4,Bachelor,Life Sciences,1,Male,2,Manager,Single,30570,1.0,Y,19,8,0,1.0,3,1,0,0,2.0,3.0,3.0,3,3,24-33
3696,30,No,Travel_Rarely,Sales,3,Bachelor,Life Sciences,1,Male,3,Sales Executive,Divorced,51210,7.0,Y,13,8,0,8.0,4,3,0,2,4.0,1.0,3.0,3,3,24-33
3697,31,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,1,Male,1,Laboratory Technician,Single,168560,3.0,Y,12,8,1,9.0,3,3,1,0,1.0,2.0,4.0,3,3,24-33
3698,34,No,Travel_Frequently,Sales,2,Below College,Marketing,1,Female,5,Manager,Divorced,26860,5.0,Y,11,8,0,10.0,3,4,1,3,4.0,1.0,3.0,4,3,33-42
3699,31,Yes,Travel_Rarely,Sales,20,Bachelor,Technical Degree,1,Male,1,Research Scientist,Single,61800,1.0,Y,14,8,1,1.0,2,1,0,0,1.0,2.0,4.0,1,3,24-33
3700,27,No,Travel_Rarely,Human Resources,11,Master,Medical,1,Male,4,Sales Executive,Married,66320,0.0,Y,16,8,0,6.0,3,5,1,4,2.0,1.0,4.0,3,3,24-33
3701,36,No,Travel_Rarely,Sales,1,Bachelor,Marketing,1,Male,2,Research Scientist,Single,35050,1.0,Y,12,8,2,10.0,2,10,1,8,1.0,4.0,2.0,2,3,33-42
3702,36,No,Travel_Rarely,Research & Development,24,Bachelor,Other,1,Female,3,Research Director,Married,63970,4.0,Y,14,8,1,11.0,3,3,0,2,3.0,1.0,2.0,3,3,33-42
3703,47,No,Travel_Rarely,Research & Development,23,Master,Life Sciences,1,Female,2,Sales Executive,Married,62740,7.0,Y,14,8,2,17.0,0,6,1,2,1.0,4.0,2.0,3,3,42-51
3704,25,Yes,Travel_Rarely,Sales,16,Master,Life Sciences,1,Male,2,Research Scientist,Married,198590,3.0,Y,19,8,0,6.0,3,3,2,2,1.0,1.0,3.0,2,3,24-33
3705,37,No,Non-Travel,Sales,8,Master,Medical,1,Male,1,Healthcare Representative,Single,75870,0.0,Y,22,8,1,7.0,5,6,1,3,3.0,3.0,1.0,3,4,33-42
3706,56,No,Travel_Rarely,Research & Development,10,Master,Other,1,Male,2,Sales Representative,Married,42580,2.0,Y,16,8,0,5.0,2,3,1,0,1.0,1.0,4.0,3,3,51-60
3707,47,No,Travel_Rarely,Research & Development,3,College,Medical,1,Male,2,Laboratory Technician,Married,43640,3.0,Y,11,8,1,26.0,3,20,5,6,1.0,3.0,4.0,3,3,42-51
3708,24,No,Travel_Rarely,Research & Development,5,Below College,Other,1,Male,1,Manufacturing Director,Married,43350,1.0,Y,15,8,1,5.0,5,5,0,3,4.0,3.0,3.0,3,3,24-33
3709,32,No,Travel_Rarely,Sales,4,Bachelor,Marketing,1,Male,1,Research Scientist,Married,53260,4.0,Y,14,8,1,7.0,2,4,0,3,4.0,4.0,2.0,3,3,24-33
3710,34,No,Travel_Rarely,Research & Development,9,College,Medical,1,Male,1,Sales Executive,Married,32800,5.0,Y,13,8,0,7.0,3,5,0,2,4.0,2.0,2.0,3,3,33-42
3711,41,No,Travel_Rarely,Research & Development,26,Bachelor,Medical,1,Female,3,Sales Executive,Married,54850,2.0,Y,17,8,2,7.0,2,4,0,3,2.0,3.0,2.0,3,3,33-42
3712,40,No,Non-Travel,Sales,3,College,Life Sciences,1,Male,1,Sales Executive,Divorced,43420,3.0,Y,11,8,1,11.0,6,8,0,7,3.0,3.0,4.0,2,3,33-42
3713,31,No,Travel_Rarely,Research & Development,16,Bachelor,Medical,1,Male,2,Human Resources,Divorced,27820,1.0,Y,19,8,1,13.0,5,13,9,9,1.0,4.0,3.0,3,3,24-33
3714,46,Yes,Travel_Rarely,Research & Development,18,Below College,Medical,1,Male,1,Manufacturing Director,Divorced,59800,4.0,Y,11,8,1,28.0,2,7,4,3,1.0,4.0,4.0,3,3,42-51
3715,39,Yes,Non-Travel,Research & Development,2,Master,Medical,1,Male,2,Manufacturing Director,Single,43810,2.0,Y,15,8,2,11.0,1,1,0,0,1.0,1.0,4.0,2,3,33-42
3716,31,Yes,Travel_Frequently,Sales,2,Bachelor,Medical,1,Male,2,Sales Executive,Single,25720,1.0,Y,13,8,3,10.0,3,10,4,7,3.0,2.0,3.0,3,3,24-33
3717,45,No,Travel_Rarely,Sales,10,College,Marketing,1,Male,1,Sales Executive,Divorced,38330,2.0,Y,14,8,0,24.0,1,7,0,7,2.0,1.0,3.0,3,3,42-51
3718,31,No,Travel_Rarely,Research & Development,16,Master,Life Sciences,1,Male,3,Human Resources,Single,42440,9.0,Y,13,8,0,8.0,3,3,0,2,4.0,2.0,3.0,3,3,24-33
3719,31,Yes,Travel_Frequently,Research & Development,7,Master,Life Sciences,1,Male,1,Laboratory Technician,Married,65000,6.0,Y,23,8,1,7.0,5,2,2,2,2.0,4.0,1.0,3,4,24-33
3720,45,No,Travel_Rarely,Research & Development,1,College,Life Sciences,1,Female,1,Research Scientist,Married,184300,4.0,Y,12,8,1,10.0,5,3,1,2,2.0,4.0,4.0,3,3,42-51
3721,48,No,Travel_Rarely,Research & Development,24,Bachelor,Technical Degree,1,Male,2,Research Scientist,Divorced,16010,4.0,Y,12,8,0,15.0,3,2,2,2,3.0,1.0,3.0,3,3,42-51
3722,34,Yes,Travel_Rarely,Research & Development,7,Master,Medical,1,Male,2,Research Scientist,Married,26940,1.0,Y,16,8,1,2.0,3,2,2,2,1.0,3.0,3.0,3,3,33-42
3723,40,No,Non-Travel,Research & Development,25,Master,Other,1,Female,1,Sales Executive,Divorced,31490,2.0,Y,15,8,1,16.0,1,9,4,8,4.0,2.0,3.0,2,3,33-42
3724,28,No,Travel_Rarely,Research & Development,1,College,Technical Degree,1,Female,1,Research Scientist,Single,176390,0.0,Y,13,8,1,6.0,0,5,1,3,4.0,1.0,3.0,3,3,24-33
3725,44,No,Non-Travel,Research & Development,5,Bachelor,Life Sciences,1,Male,1,Laboratory Technician,Single,23190,3.0,Y,18,8,0,7.0,4,5,0,3,3.0,3.0,3.0,2,3,42-51
3726,53,No,Travel_Rarely,Research & Development,2,Master,Technical Degree,1,Male,2,Manager,Single,116910,4.0,Y,20,8,0,35.0,2,9,8,8,4.0,2.0,2.0,3,4,51-60
3727,49,No,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,1,Male,3,Laboratory Technician,Married,53240,2.0,Y,19,8,0,20.0,2,3,1,2,1.0,3.0,2.0,1,3,42-51
3728,40,No,Travel_Rarely,Research & Development,2,Master,Life Sciences,1,Male,3,Laboratory Technician,Divorced,167520,2.0,Y,18,8,1,8.0,3,3,1,2,3.0,3.0,4.0,3,3,33-42
3729,44,No,Travel_Rarely,Research & Development,5,Below College,Other,1,Male,3,Research Scientist,Single,52280,1.0,Y,13,8,0,6.0,2,5,1,3,4.0,2.0,2.0,4,3,42-51
3730,33,No,Travel_Frequently,Human Resources,10,Bachelor,Medical,1,Female,2,Sales Executive,Married,27000,0.0,Y,14,8,3,5.0,2,4,0,3,4.0,1.0,3.0,3,3,33-42
3731,34,No,Travel_Rarely,Research & Development,10,Master,Life Sciences,1,Female,1,Sales Representative,Single,192460,3.0,Y,15,8,1,15.0,5,13,3,12,4.0,1.0,3.0,3,3,33-42
3732,30,No,Travel_Rarely,Sales,1,College,Technical Degree,1,Male,1,Laboratory Technician,Married,25060,8.0,Y,22,8,0,4.0,3,2,2,2,4.0,3.0,2.0,3,4,24-33
3733,42,No,Travel_Frequently,Research & Development,8,Master,Medical,1,Female,1,Sales Executive,Single,60620,1.0,Y,22,8,2,12.0,2,12,5,8,1.0,4.0,3.0,3,4,42-51
3734,44,No,Travel_Frequently,Research & Development,5,Bachelor,Life Sciences,1,Female,5,Manufacturing Director,Married,43820,7.0,Y,16,8,2,11.0,2,1,0,0,1.0,3.0,2.0,3,3,42-51
3735,30,No,Non-Travel,Research & Development,8,Bachelor,Life Sciences,1,Male,1,Manufacturing Director,Divorced,21430,1.0,Y,17,8,1,1.0,2,1,0,0,3.0,3.0,2.0,3,3,24-33
3736,57,No,Travel_Rarely,Sales,2,Below College,Life Sciences,1,Male,3,Research Scientist,Married,61620,0.0,Y,14,8,0,13.0,5,12,2,8,2.0,3.0,2.0,2,3,51-60
3737,49,No,Travel_Rarely,Research & Development,7,Bachelor,Technical Degree,1,Female,2,Sales Executive,Divorced,50940,3.0,Y,15,8,0,29.0,5,8,0,7,3.0,2.0,3.0,3,3,42-51
3738,34,No,Travel_Frequently,Research & Development,2,Master,Medical,1,Female,2,Sales Representative,Divorced,68770,7.0,Y,20,8,0,16.0,3,14,6,9,2.0,1.0,2.0,3,4,33-42
3739,28,Yes,Travel_Frequently,Research & Development,2,Bachelor,Medical,1,Male,1,Research Scientist,Married,22740,3.0,Y,20,8,1,5.0,5,3,1,2,1.0,3.0,4.0,3,4,24-33
3740,29,Yes,Travel_Frequently,Research & Development,28,Bachelor,Medical,1,Female,5,Research Scientist,Single,44340,5.0,Y,17,8,3,7.0,1,5,0,0,1.0,2.0,1.0,3,3,24-33
3741,34,Yes,Travel_Rarely,Research & Development,7,Below College,Medical,1,Male,1,Research Scientist,Single,62880,0.0,Y,15,8,1,16.0,2,15,10,10,1.0,2.0,4.0,3,3,33-42
3742,35,No,Travel_Rarely,Sales,7,Master,Other,1,Female,4,Healthcare Representative,Married,25530,1.0,Y,14,8,1,1.0,4,1,0,0,4.0,3.0,3.0,2,3,33-42
3743,24,Yes,Travel_Frequently,Sales,3,Bachelor,Life Sciences,1,Male,2,Research Scientist,Single,76540,2.0,Y,17,8,1,4.0,3,0,0,0,2.0,1.0,2.0,2,3,24-33
3744,24,No,Non-Travel,Research & Development,10,Bachelor,Life Sciences,1,Female,2,Manager,Married,51600,1.0,Y,17,8,1,1.0,3,1,0,0,4.0,2.0,3.0,1,3,24-33
3745,44,No,Travel_Frequently,Research & Development,5,College,Medical,1,Female,2,Research Scientist,Single,171590,5.0,Y,22,8,1,16.0,1,2,2,2,2.0,3.0,2.0,2,4,42-51
3746,29,No,Travel_Rarely,Sales,10,College,Life Sciences,1,Female,1,Sales Executive,Divorced,128080,1.0,Y,13,8,0,10.0,6,10,0,4,3.0,3.0,3.0,3,3,24-33
3747,30,No,Travel_Rarely,Research & Development,1,College,Life Sciences,1,Male,3,Sales Executive,Divorced,102210,0.0,Y,19,8,1,6.0,2,5,1,3,3.0,3.0,4.0,3,3,24-33
3748,55,No,Travel_Rarely,Sales,20,Bachelor,Marketing,1,Male,2,Research Scientist,Married,47790,0.0,Y,14,8,1,4.0,6,3,1,2,4.0,3.0,3.0,3,3,51-60
3749,33,No,Travel_Rarely,Research & Development,7,College,Life Sciences,1,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2,1.0,2.0,3.0,3,4,33-42
3750,47,No,Travel_Rarely,Research & Development,8,Master,Medical,1,Female,2,Sales Representative,Married,23660,3.0,Y,17,8,0,11.0,5,5,1,2,3.0,3.0,2.0,2,3,42-51
3751,28,Yes,Travel_Frequently,Sales,1,Bachelor,Marketing,1,Male,2,Laboratory Technician,Single,17060,7.0,Y,12,8,0,8.0,3,0,0,0,3.0,1.0,2.0,3,3,24-33
3752,28,No,Travel_Rarely,Sales,8,Master,Marketing,1,Male,1,Laboratory Technician,Divorced,163070,1.0,Y,16,8,0,1.0,3,1,0,0,1.0,3.0,1.0,2,3,24-33
3753,28,No,Travel_Frequently,Research & Development,9,Bachelor,Life Sciences,1,Female,2,Sales Executive,Single,59330,0.0,Y,11,8,0,5.0,3,4,1,3,3.0,1.0,3.0,3,3,24-33
3754,49,No,Travel_Rarely,Research & Development,5,Master,Life Sciences,1,Female,1,Research Scientist,Married,34240,4.0,Y,11,8,0,10.0,3,3,1,2,3.0,1.0,3.0,3,3,42-51
3755,29,No,Travel_Frequently,Research & Development,8,Below College,Medical,1,Male,1,Research Scientist,Married,40370,0.0,Y,14,8,0,4.0,2,3,0,2,4.0,2.0,3.0,1,3,24-33
3756,28,No,Travel_Rarely,Research & Development,5,Below College,Technical Degree,1,Male,2,Laboratory Technician,Married,25590,1.0,Y,11,8,0,8.0,3,8,1,7,3.0,2.0,2.0,2,3,24-33
3757,33,No,Travel_Rarely,Research & Development,15,Master,Life Sciences,1,Female,1,Sales Executive,Single,62010,2.0,Y,15,8,3,14.0,2,0,0,0,4.0,3.0,3.0,2,3,33-42
3758,32,No,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,1,Female,3,Laboratory Technician,Single,44030,2.0,Y,20,8,0,10.0,3,5,0,0,3.0,4.0,4.0,2,4,24-33
3759,54,No,Travel_Frequently,Sales,10,Bachelor,Life Sciences,1,Female,4,Research Scientist,Divorced,37610,3.0,Y,12,8,0,26.0,3,14,1,12,2.0,4.0,3.0,2,3,51-60
3760,29,Yes,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,1,Female,2,Research Scientist,Single,109340,6.0,Y,17,8,2,11.0,2,9,0,7,1.0,1.0,1.0,3,3,24-33
3761,44,No,Travel_Rarely,Sales,26,Below College,Marketing,1,Male,1,Sales Representative,Married,107610,3.0,Y,11,8,1,24.0,5,20,14,17,4.0,1.0,4.0,2,3,42-51
3762,39,No,Travel_Rarely,Sales,6,Below College,Technical Degree,1,Female,2,Laboratory Technician,Single,51750,4.0,Y,17,8,1,9.0,2,2,2,2,2.0,2.0,3.0,4,3,33-42
3763,46,No,Travel_Rarely,Research & Development,4,College,Life Sciences,1,Male,3,Manufacturing Director,Married,138260,8.0,Y,11,8,0,23.0,1,13,5,1,3.0,2.0,4.0,2,3,42-51
3764,35,No,Travel_Rarely,Research & Development,23,Master,Life Sciences,1,Male,2,Research Scientist,Single,63340,1.0,Y,14,8,0,11.0,2,11,3,3,4.0,2.0,1.0,4,3,33-42
3765,23,No,Travel_Rarely,Research & Development,2,Master,Medical,1,Female,2,Manager,Single,49360,0.0,Y,19,8,1,5.0,2,4,1,2,1.0,3.0,3.0,2,3,15-24
3766,40,Yes,Travel_Rarely,Research & Development,2,Bachelor,Medical,1,Male,2,Research Director,Single,47750,3.0,Y,15,8,1,15.0,3,5,1,0,4.0,1.0,1.0,4,3,33-42
3767,34,No,Travel_Rarely,Human Resources,2,Bachelor,Human Resources,1,Male,2,Manufacturing Director,Married,28180,1.0,Y,13,8,1,10.0,2,10,8,6,4.0,3.0,3.0,3,3,33-42
3768,31,Yes,Travel_Frequently,Research & Development,29,Bachelor,Life Sciences,1,Female,2,Healthcare Representative,Single,25150,1.0,Y,14,8,0,7.0,3,7,7,7,4.0,3.0,1.0,2,3,24-33
3769,50,No,Travel_Frequently,Research & Development,6,Bachelor,Medical,1,Male,1,Manager,Single,23420,1.0,Y,12,8,1,32.0,2,32,13,9,3.0,4.0,3.0,2,3,42-51
3770,34,No,Travel_Rarely,Sales,25,Doctor,Marketing,1,Female,1,Research Scientist,Married,41940,0.0,Y,17,8,2,12.0,3,11,5,7,2.0,3.0,3.0,3,3,33-42
3771,42,No,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,1,Female,1,Manufacturing Director,Married,106850,4.0,Y,11,8,3,4.0,2,1,0,0,3.0,2.0,3.0,3,3,42-51
3772,37,No,Travel_Rarely,Research & Development,2,College,Medical,1,Male,1,Research Scientist,Married,20220,1.0,Y,12,8,0,10.0,1,10,3,7,1.0,4.0,3.0,3,3,33-42
3773,29,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,1,Female,1,Manager,Married,23140,3.0,Y,13,8,0,9.0,5,7,0,7,3.0,1.0,3.0,4,3,24-33
3774,33,No,Travel_Rarely,Research & Development,1,Below College,Life Sciences,1,Male,1,Research Scientist,Single,42560,1.0,Y,13,8,3,5.0,1,5,0,2,4.0,2.0,3.0,3,3,33-42
3775,45,No,Travel_Rarely,Sales,3,Bachelor,Life Sciences,1,Male,3,Laboratory Technician,Married,35800,4.0,Y,20,8,1,8.0,1,5,0,3,4.0,4.0,3.0,2,4,42-51
3776,42,No,Travel_Frequently,Human Resources,1,Master,Technical Degree,1,Male,2,Manufacturing Director,Married,31620,2.0,Y,17,8,2,24.0,1,20,13,9,4.0,4.0,1.0,3,3,42-51
3777,40,No,Travel_Rarely,Sales,10,Below College,Life Sciences,1,Female,1,Manufacturing Director,Married,65240,0.0,Y,13,8,1,9.0,2,8,7,1,1.0,1.0,4.0,4,3,33-42
3778,33,No,Travel_Rarely,Research & Development,9,Bachelor,Medical,1,Female,2,Manufacturing Director,Married,28990,1.0,Y,17,8,0,15.0,3,15,5,7,2.0,3.0,3.0,2,3,33-42
3779,40,No,Travel_Rarely,Sales,5,Doctor,Life Sciences,1,Male,1,Manufacturing Director,Single,52310,1.0,Y,12,8,2,21.0,4,21,7,7,3.0,3.0,3.0,3,3,33-42
3780,24,No,Travel_Rarely,Sales,10,College,Marketing,1,Male,1,Manufacturing Director,Divorced,23560,0.0,Y,13,8,0,2.0,5,1,0,0,3.0,1.0,3.0,3,3,24-33
3781,40,No,Non-Travel,Research & Development,7,Bachelor,Medical,1,Male,1,Research Scientist,Divorced,28000,3.0,Y,12,8,2,8.0,0,2,2,2,4.0,4.0,3.0,2,3,33-42
3782,45,No,Travel_Rarely,Research & Development,4,Bachelor,Medical,1,Female,3,Laboratory Technician,Divorced,118360,1.0,Y,22,8,0,10.0,2,10,7,7,1.0,2.0,3.0,4,4,42-51
3783,35,No,Travel_Rarely,Research & Development,10,Below College,Life Sciences,1,Male,1,Healthcare Representative,Married,109030,0.0,Y,11,8,0,6.0,3,5,4,2,2.0,3.0,3.0,4,3,33-42
3784,32,No,Travel_Rarely,Research & Development,22,Master,Medical,1,Male,1,Sales Executive,Married,29730,3.0,Y,22,8,0,12.0,0,7,2,5,4.0,2.0,3.0,4,4,24-33
3785,36,No,Travel_Rarely,Sales,9,Bachelor,Marketing,1,Female,4,Research Scientist,Single,142750,3.0,Y,18,8,1,7.0,5,3,1,2,3.0,4.0,2.0,2,3,33-42
3786,48,No,Travel_Rarely,Research & Development,12,Master,Medical,1,Male,1,Laboratory Technician,Divorced,55620,8.0,Y,13,8,1,18.0,2,8,7,7,3.0,3.0,3.0,3,3,42-51
3787,29,No,Travel_Rarely,Research & Development,23,Master,Life Sciences,1,Female,2,Healthcare Representative,Married,45370,6.0,Y,18,8,1,5.0,5,1,0,0,3.0,3.0,2.0,4,3,24-33
3788,33,No,Travel_Rarely,Research & Development,9,Below College,Medical,1,Male,1,Healthcare Representative,Married,76420,2.0,Y,20,8,1,8.0,2,2,2,2,1.0,1.0,1.0,2,4,33-42
3789,30,Yes,Travel_Rarely,Research & Development,1,Bachelor,Other,1,Male,3,Sales Executive,Married,179240,1.0,Y,13,8,2,10.0,2,10,6,7,2.0,1.0,3.0,3,3,24-33
3790,38,No,Travel_Frequently,Sales,9,Bachelor,Marketing,1,Male,1,Manufacturing Director,Married,52040,3.0,Y,13,8,1,10.0,2,6,1,2,3.0,3.0,3.0,3,3,33-42
3791,35,No,Travel_Rarely,Sales,7,College,Life Sciences,1,Male,1,Sales Executive,Single,22770,1.0,Y,12,8,1,3.0,2,3,1,2,4.0,1.0,3.0,3,3,33-42
